time,heading,desired_heading
34.783355951309204,166.1999969482422,0.0
34.99461841583252,165.1999969482422,0.0
35.1807975769043,165.1999969482422,0.0
35.367759704589844,164.1999969482422,0.0
35.661537647247314,164.1999969482422,0.0
35.86438202857971,163.1999969482422,0.0
36.04774212837219,163.1999969482422,0.0
36.25612735748291,163.1999969482422,0.0
36.45656657218933,162.1999969482422,0.0
36.66182065010071,162.1999969482422,0.0
36.8724901676178,161.1999969482422,0.0
37.0654673576355,161.1999969482422,0.0
37.264324426651,161.1999969482422,0.0
37.43659734725952,160.1999969482422,0.0
37.679325103759766,160.1999969482422,0.0
38.05896878242493,158.1999969482422,0.0
38.23650503158569,158.1999969482422,0.0
38.44373059272766,157.1999969482422,0.0
38.652971267700195,157.1999969482422,0.0
39.008955001831055,157.1999969482422,0.0
39.196741819381714,155.1999969482422,0.0
39.40627670288086,154.1999969482422,0.0
39.60944414138794,154.1999969482422,0.0
39.86244511604309,154.1999969482422,0.0
40.06565475463867,151.1999969482422,0.0
40.26499342918396,151.1999969482422,0.0
40.45765662193298,151.1999969482422,0.0
40.65146994590759,151.1999969482422,0.0
40.86251258850098,151.1999969482422,0.0
41.04617214202881,151.1999969482422,0.0
41.27704405784607,151.1999969482422,0.0
41.48069429397583,151.1999969482422,0.0
41.68807625770569,144.1999969482422,0.0
41.94621157646179,144.1999969482422,0.0
42.149428606033325,144.1999969482422,0.0
42.344281911849976,140.1999969482422,0.0
42.613587617874146,140.1999969482422,0.0
42.89224624633789,137.1999969482422,0.0
43.08772420883179,137.1999969482422,0.0
43.30745267868042,134.1999969482422,0.0
43.53993511199951,134.1999969482422,0.0
43.75125741958618,130.1999969482422,0.0
43.9753155708313,130.1999969482422,0.0
44.19726800918579,127.19999694824219,0.0
44.39766240119934,127.19999694824219,0.0
44.604732036590576,127.19999694824219,0.0
44.79034900665283,124.19999694824219,0.0
44.981582164764404,124.19999694824219,0.0
45.188196659088135,124.19999694824219,0.0
45.440181255340576,119.19999694824219,0.0
45.65085506439209,119.19999694824219,0.0
45.84928798675537,117.19999694824219,0.0
46.082807302474976,114.19999694824219,0.0
46.29908800125122,114.19999694824219,0.0
46.50653576850891,114.19999694824219,0.0
46.78420305252075,112.19999694824219,0.0
47.022133588790894,112.19999694824219,0.0
47.229902505874634,110.19999694824219,0.0
47.464550256729126,110.19999694824219,0.0
47.65759515762329,107.19999694824219,0.0
47.83903980255127,107.19999694824219,0.0
48.03369402885437,107.19999694824219,0.0
48.23552370071411,106.19999694824219,0.0
48.43661665916443,106.19999694824219,0.0
48.66460299491882,105.19999694824219,0.0
48.90451955795288,105.19999694824219,0.0
49.12113618850708,104.19999694824219,0.0
49.29507541656494,104.19999694824219,0.0
49.48727464675903,104.19999694824219,0.0
49.673834562301636,103.19999694824219,0.0
49.907612323760986,103.19999694824219,0.0
50.1512451171875,103.19999694824219,0.0
50.32879877090454,103.19999694824219,0.0
50.529327154159546,103.19999694824219,0.0
50.74806547164917,103.19999694824219,0.0
50.9642014503479,103.19999694824219,0.0
51.16336417198181,103.19999694824219,0.0
51.370771646499634,103.19999694824219,0.0
51.647794246673584,103.19999694824219,0.0
51.82864713668823,103.19999694824219,0.0
52.03266620635986,103.19999694824219,0.0
52.27619218826294,100.19999694824219,0.0
52.47779655456543,100.19999694824219,0.0
52.67754817008972,100.19999694824219,0.0
52.864200830459595,99.19999694824219,0.0
53.05247783660889,99.19999694824219,0.0
53.26442623138428,99.19999694824219,0.0
53.47476649284363,99.19999694824219,0.0
53.6880259513855,99.19999694824219,0.0
53.93194031715393,98.19999694824219,0.0
54.11898875236511,98.19999694824219,0.0
54.33433127403259,98.19999694824219,0.0
54.557424545288086,98.19999694824219,0.0
54.762587785720825,98.19999694824219,0.0
54.958048582077026,98.19999694824219,0.0
55.300894021987915,97.19999694824219,0.0
55.5492787361145,97.19999694824219,0.0
55.78542113304138,98.19999694824219,0.0
56.01595115661621,98.19999694824219,0.0
56.27421593666077,97.19999694824219,0.0
56.460660219192505,97.19999694824219,0.0
56.68278908729553,97.19999694824219,0.0
56.90208649635315,97.19999694824219,0.0
57.12214374542236,97.19999694824219,0.0
57.35557556152344,97.19999694824219,0.0
57.59990644454956,97.19999694824219,0.0
57.8395619392395,97.19999694824219,0.0
58.03327775001526,97.19999694824219,0.0
58.23759651184082,97.19999694824219,0.0
58.430445194244385,97.19999694824219,0.0
58.63544845581055,97.19999694824219,0.0
58.86143493652344,97.19999694824219,0.0
60.21438717842102,99.19999694824219,0.0
